Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
2009,TKM,0.084,0.583,0.333,0.9999
2009,TLS,0.093,0.602,0.305,0.9996
2009,TON,0.042,0.71,0.248,0.9993
2009,TTO,0.115,0.637,0.248,0.9993
2009,TUN,0.086,0.593,0.321,0.9999
2009,TUR,0.137,0.525,0.338,0.9999
2009,TUV,0.111,0.608,0.281,0.9996
2009,TZA,0.104,0.577,0.319,0.9998
2009,UGA,0.104,0.729,0.167,0.9897
2009,UKR,0.12,0.569,0.311,0.9995
2009,URY,0.124,0.649,0.227,0.9977
2009,USA,0.159,0.583,0.259,0.9998
2009,UZB,0.15,0.639,0.211,0.9887
2009,VAT,0.105,0.596,0.299,0.9994
2009,VCT,0.163,0.648,0.189,0.9416
2009,VEN,0.097,0.7,0.202,0.9999
2009,VNM,0.123,0.567,0.31,0.9994
2009,VUT,0.099,0.661,0.24,0.9996
2009,WSM,0.156,0.625,0.218,0.9955
2009,YEM,0.184,0.562,0.254,0.996
2009,ZAF,0.14,0.604,0.256,0.9985
2009,ZMB,0.124,0.647,0.229,0.9991
2009,ZWE,0.101,0.617,0.282,0.9996
2010,AFG,0.177,0.517,0.305,0.9988
2010,AGO,0.081,0.68,0.239,0.9994
2010,ALB,0.054,0.558,0.388,0.9999
2010,AND,0.124,0.553,0.323,0.9996
2010,ARE,0.101,0.587,0.312,0.9996
2010,ARG,0.16,0.615,0.225,0.9978
2010,ARM,0.153,0.62,0.227,0.9948
2010,ATG,0.163,0.638,0.199,0.9925
2010,AUS,0.132,0.642,0.226,0.999
2010,AUT,0.106,0.563,0.331,0.9999
2010,AZE,0.096,0.639,0.265,0.9993
2010,BDI,0.056,0.605,0.339,0.9998
2010,BEL,0.098,0.621,0.281,0.9995
2010,BEN,0.102,0.59,0.308,0.9998
2010,BFA,0.095,0.572,0.332,0.9995
2010,BGD,0.159,0.613,0.228,0.9984
2010,BGR,0.12,0.589,0.291,0.9998
2010,BHR,0.127,0.533,0.34,0.9997
2010,BHS,0.135,0.658,0.207,0.9962
2010,BIH,0.12,0.544,0.336,0.9993
2010,BLR,0.065,0.699,0.236,0.9995
2010,BLZ,0.076,0.709,0.215,0.9984
2010,BOL,0.123,0.658,0.22,0.9993
2010,BRA,0.115,0.597,0.288,0.9997
2010,BRB,0.069,0.653,0.278,0.9998
2010,BRN,0.075,0.564,0.362,0.9987
2010,BTN,0.04,0.642,0.318,0.9998
2010,BWA,0.123,0.547,0.33,0.9995
2010,CAF,0.122,0.66,0.219,0.9981
2010,CAN,0.118,0.601,0.281,0.9994
2010,CHE,0.109,0.564,0.327,0.9995
2010,CHL,0.129,0.572,0.299,0.9997
2010,CHN,0.046,0.623,0.331,0.9998
2010,CIV,0.117,0.572,0.311,0.9998
2010,CMR,0.16,0.61,0.231,0.9925
2010,COD,0.105,0.58,0.315,0.9995
2010,COG,0.071,0.648,0.28,0.9996
2010,COL,0.152,0.599,0.249,0.9987
2010,COM,0.082,0.646,0.271,0.9995
2010,CPV,0.113,0.599,0.287,0.9998
2010,CRI,0.119,0.554,0.328,0.9998
2010,CUB,0.19,0.586,0.224,0.9784
2010,CYP,0.108,0.617,0.274,0.9995
2010,CZE,0.096,0.579,0.325,0.9992
2010,DEU,0.12,0.575,0.305,0.9996
2010,DMA,0.101,0.651,0.249,0.9995
2010,DNK,0.063,0.593,0.343,0.9999
2010,DOM,0.222,0.605,0.173,-0.9963
2010,DZA,0.142,0.598,0.26,0.9985
2010,ECU,0.11,0.656,0.234,0.9986
2010,EGY,0.126,0.616,0.257,0.9995
2010,ERI,0.079,0.588,0.334,0.9994
2010,ESP,0.144,0.62,0.236,0.9986
2010,EST,0.069,0.583,0.347,0.9998
2010,ETH,0.082,0.633,0.285,0.9997
2010,FIN,0.099,0.569,0.332,0.9994
2010,FJI,0.069,0.653,0.277,0.9995
2010,FRA,0.163,0.591,0.245,0.9983
2010,FSM,0.104,0.616,0.28,0.9995
2010,GAB,0.074,0.6,0.326,0.9998
2010,GBR,0.106,0.553,0.341,0.9999
2010,GEO,0.132,0.613,0.255,0.9998
2010,GHA,0.134,0.582,0.284,0.9991
2010,GIN,0.084,0.604,0.312,0.9998
2010,GMB,0.166,0.581,0.253,0.9989
2010,GNB,0.092,0.62,0.288,0.9997
2010,GNQ,0.141,0.567,0.292,0.9995
2010,GRC,0.059,0.639,0.302,0.9997
2010,GRD,0.098,0.6,0.302,0.9997
2010,GTM,0.141,0.604,0.255,0.9988
2010,GUY,0.121,0.631,0.248,0.999
2010,HND,0.1,0.555,0.345,0.9998
2010,HRV,0.126,0.604,0.27,0.9989
2010,HTI,0.129,0.628,0.243,0.9985
2010,HUN,0.114,0.568,0.318,0.9996
2010,IDN,0.033,0.591,0.376,0.9998
2010,IND,0.151,0.546,0.302,0.9987
2010,IRL,0.119,0.574,0.307,0.9999
2010,IRN,0.171,0.529,0.3,0.9998
2010,IRQ,0.076,0.626,0.299,0.9997
2010,ISL,0.109,0.675,0.215,0.9979
2010,ISR,0.153,0.616,0.231,0.9958
2010,ITA,0.078,0.609,0.312,0.9997
2010,JAM,0.159,0.594,0.248,0.9989
2010,JOR,0.223,0.456,0.321,0.9891
2010,JPN,0.103,0.618,0.279,0.9998
2010,KAZ,0.083,0.639,0.278,0.9997
2010,KEN,0.087,0.603,0.31,0.9994
2010,KGZ,0.115,0.609,0.276,0.9996
2010,KHM,0.145,0.584,0.271,0.9991
2010,KIR,0.103,0.677,0.22,0.9987
2010,KNA,0.137,0.588,0.275,0.9992
2010,KOR,0.073,0.621,0.306,0.9998
2010,KWT,0.109,0.572,0.319,0.9998
2010,LAO,0.132,0.553,0.315,0.9996
2010,LBN,0.116,0.591,0.293,0.9994
2010,LBR,0.095,0.59,0.315,0.9998
2010,LBY,0.175,0.593,0.231,0.9852
2010,LCA,0.122,0.625,0.253,0.9997
2010,LIE,0.088,0.622,0.29,0.9994
2010,LKA,0.14,0.61,0.249,0.9987
2010,LSO,0.167,0.55,0.283,0.9981
2010,LTU,0.081,0.673,0.246,0.9968
2010,LUX,0.11,0.587,0.302,0.9998
2010,LVA,0.071,0.59,0.34,0.9999
2010,MAR,0.054,0.592,0.353,0.9997
2010,MCO,0.093,0.603,0.304,0.9988
2010,MDA,0.09,0.594,0.317,0.9998
2010,MDV,0.117,0.595,0.287,0.9997
2010,MEX,0.15,0.6,0.251,0.999
2010,MHL,0.082,0.609,0.31,0.9996
2010,MKD,0.088,0.582,0.33,0.9997
2010,MLI,0.084,0.632,0.284,0.9996
2010,MLT,0.107,0.639,0.254,0.9996
2010,MMR,0.104,0.59,0.306,0.9996
2010,MNE,0.075,0.573,0.352,0.9997
2010,MNG,0.073,0.635,0.292,0.9999
2010,MOZ,0.073,0.58,0.347,0.9998
2010,MRT,0.107,0.536,0.357,0.9996
2010,MUS,0.081,0.663,0.256,0.9997
2010,MWI,0.094,0.615,0.291,0.9998
2010,MYS,0.099,0.568,0.332,0.9997
2010,NAM,0.081,0.616,0.303,0.9996
2010,NER,0.109,0.596,0.295,0.9998
2010,NGA,0.096,0.585,0.318,0.9997
2010,NIC,0.206,0.601,0.193,-0.9921
2010,NLD,0.119,0.596,0.284,0.9995
2010,NOR,0.042,0.612,0.346,0.9997
2010,NPL,0.105,0.575,0.32,0.9999
2010,NRU,0.094,0.632,0.274,0.9996
2010,NZL,0.084,0.608,0.307,0.9998
2010,OMN,0.084,0.582,0.334,0.9993
2010,PAK,0.158,0.537,0.306,0.9996
2010,PAN,0.067,0.614,0.319,0.9998
2010,PER,0.129,0.643,0.228,0.9996
2010,PHL,0.086,0.58,0.334,0.9993
2010,PLW,0.087,0.609,0.304,0.9997
2010,PNG,0.107,0.681,0.212,0.9985
2010,POL,0.068,0.578,0.354,0.9999
2010,PRK,0.107,0.608,0.285,0.9996
2010,PRT,0.047,0.627,0.326,0.9998
2010,PRY,0.077,0.62,0.303,0.9997
2010,PSE,0.126,0.572,0.301,0.9998
2010,QAT,0.214,0.566,0.219,-0.9747
2010,ROU,0.063,0.59,0.347,0.9998
2010,RUS,0.081,0.634,0.285,0.9998
2010,RWA,0.056,0.603,0.341,0.9991
2010,SDN,0.105,0.625,0.27,0.9997
2010,SEN,0.091,0.689,0.22,0.9996
2010,SGP,0.12,0.699,0.18,0.9948
2010,SLB,0.052,0.65,0.297,0.9998
2010,SLE,0.066,0.631,0.303,0.9997
2010,SLV,0.277,0.563,0.16,-0.9995
2010,SMR,0.133,0.591,0.276,0.9994
2010,SOM,0.218,0.53,0.252,0.9023
2010,SRB,0.076,0.645,0.279,0.9997
2010,STP,0.048,0.646,0.306,0.9998
2010,SUR,0.159,0.617,0.224,0.9956
2010,SVK,0.097,0.578,0.325,0.9998
2010,SVN,0.056,0.627,0.318,0.9995
2010,SWE,0.128,0.596,0.275,0.9997
2010,SWZ,0.091,0.54,0.369,0.9998
2010,SYC,0.104,0.638,0.258,0.9991
2010,SYR,0.11,0.6,0.29,0.9995
2010,TCD,0.1,0.617,0.282,0.9995
2010,TGO,0.114,0.558,0.328,0.9997
2010,THA,0.084,0.591,0.325,0.9999
2010,TJK,0.116,0.637,0.247,0.9994
2010,TLS,0.142,0.633,0.225,0.9986
2010,TON,0.035,0.691,0.274,0.9997
2010,TTO,0.112,0.634,0.254,0.9997
2010,TUN,0.041,0.637,0.322,0.9999
2010,TUR,0.167,0.572,0.261,0.9987
2010,TUV,0.093,0.611,0.296,0.9996
2010,TZA,0.075,0.611,0.314,0.9998
2010,UGA,0.065,0.745,0.19,0.9951
2010,UKR,0.124,0.603,0.272,0.9993
2010,URY,0.085,0.64,0.275,0.9997
2010,USA,0.129,0.593,0.278,0.9999
2010,VAT,0.094,0.563,0.343,0.9999
2010,VCT,0.134,0.639,0.227,0.9994
2010,VEN,0.11,0.627,0.263,0.9991
2010,VNM,0.063,0.583,0.354,0.9999
2010,VUT,0.088,0.595,0.316,0.9999
2010,WSM,0.154,0.557,0.289,0.9992
2010,YEM,0.156,0.588,0.255,0.9992
2010,ZAF,0.046,0.616,0.338,0.9999
2010,ZMB,0.102,0.652,0.246,0.9988
2010,ZWE,0.117,0.608,0.275,0.9993
2011,AFG,0.17,0.559,0.272,0.9991
2011,AGO,0.142,0.569,0.288,0.9994
2011,ALB,0.085,0.639,0.275,0.9999
2011,AND,0.144,0.575,0.281,0.9995
2011,ARE,0.087,0.599,0.314,0.9996
2011,ARG,0.146,0.65,0.204,0.997
2011,ARM,0.163,0.58,0.257,0.9985
2011,ATG,0.166,0.599,0.236,0.9985
2011,AUS,0.135,0.665,0.199,0.9976
2011,AUT,0.1,0.584,0.316,0.9996
2011,AZE,0.114,0.633,0.253,0.9989
2011,BDI,0.156,0.598,0.246,0.9958
2011,BEL,0.115,0.626,0.259,0.999
2011,BEN,0.109,0.59,0.301,0.9998
2011,BFA,0.086,0.578,0.336,0.9998
2011,BGD,0.154,0.582,0.263,0.9993
2011,BGR,0.133,0.574,0.293,0.9998
2011,BHR,0.064,0.599,0.337,0.9997
2011,BHS,0.102,0.613,0.285,0.9998
2011,BIH,0.087,0.577,0.336,0.9999
2011,BLR,0.11,0.602,0.288,0.9996
2011,BLZ,0.207,0.615,0.178,-0.9905
2011,BOL,0.111,0.632,0.257,0.9998
2011,BRA,0.156,0.578,0.266,0.9993
2011,BRB,0.149,0.574,0.277,0.9995
2011,BRN,0.046,0.608,0.346,0.9996
2011,BTN,0.137,0.509,0.354,0.9995
2011,BWA,0.159,0.54,0.3,0.9996
2011,CAF,0.114,0.595,0.291,0.9994
2011,CAN,0.155,0.563,0.282,0.9996
2011,CHE,0.062,0.552,0.387,0.9997
2011,CHL,0.101,0.575,0.324,0.9999
2011,CHN,0.077,0.599,0.324,0.9999
2011,CIV,0.132,0.509,0.36,0.9998
2011,CMR,0.06,0.615,0.325,0.9997
2011,COD,0.074,0.583,0.343,0.9996
2011,COG,0.08,0.635,0.285,0.9997
2011,COL,0.107,0.58,0.313,0.9996
2011,COM,0.128,0.579,0.294,0.9996
2011,CPV,0.129,0.644,0.227,0.9976
2011,CRI,0.136,0.561,0.303,0.9997
2011,CUB,0.197,0.593,0.21,-0.8453
2011,CYP,0.136,0.6,0.263,0.999
2011,CZE,0.107,0.587,0.306,0.9987
2011,DEU,0.1,0.587,0.313,0.9996
2011,DJI,0.173,0.547,0.28,0.9989
2011,DMA,0.106,0.627,0.267,0.9997
2011,DNK,0.072,0.617,0.311,0.9998
2011,DOM,0.195,0.631,0.174,-0.9837
2011,DZA,0.142,0.595,0.263,0.9987
2011,ECU,0.127,0.654,0.219,0.9992
2011,EGY,0.064,0.653,0.283,0.9999
2011,ERI,0.113,0.635,0.252,0.9984
2011,ESP,0.133,0.572,0.296,0.9997
2011,EST,0.119,0.616,0.264,0.9995
2011,ETH,0.124,0.555,0.322,0.9996
2011,EU,0.149,0.585,0.266,0.9991
2011,FIN,0.064,0.589,0.347,0.9997
2011,FJI,0.045,0.661,0.293,0.9999
2011,FRA,0.204,0.547,0.249,0.9891
2011,FSM,0.139,0.655,0.206,0.9936
2011,GAB,0.07,0.614,0.316,0.9998
2011,GBR,0.155,0.55,0.295,0.9995
2011,GEO,0.179,0.602,0.219,0.9948
2011,GHA,0.066,0.612,0.322,0.9998
2011,GIN,0.087,0.623,0.29,0.9996
2011,GMB,0.129,0.602,0.269,0.9997
2011,GNB,0.072,0.575,0.352,0.9998
2011,GNQ,0.115,0.629,0.256,0.9991
2011,GRC,0.103,0.598,0.299,0.9997
2011,GRD,0.089,0.629,0.283,0.9997
2011,GTM,0.098,0.645,0.257,0.9995
2011,GUY,0.078,0.617,0.305,0.9998
2011,HND,0.095,0.647,0.258,0.9995
2011,HRV,0.092,0.592,0.316,0.9998
2011,HTI,0.155,0.548,0.297,0.9992
2011,HUN,0.055,0.672,0.273,0.9995
2011,IDN,0.098,0.568,0.335,0.9997
2011,IND,0.117,0.608,0.276,0.9994
2011,IRL,0.129,0.579,0.292,0.9998
2011,IRN,0.17,0.531,0.299,0.9998
2011,IRQ,0.078,0.603,0.319,0.9999
2011,ISL,0.097,0.697,0.206,0.9979
2011,ISR,0.131,0.621,0.248,0.9998
2011,ITA,0.087,0.581,0.333,0.9997
2011,JAM,0.111,0.636,0.252,0.9998
2011,JOR,0.082,0.591,0.327,0.9994
2011,JPN,0.094,0.61,0.296,0.9999
2011,KAZ,0.09,0.676,0.234,0.9991
2011,KEN,0.073,0.565,0.362,0.9994
2011,KGZ,0.077,0.582,0.341,0.9997
2011,KHM,0.156,0.593,0.251,0.9984
2011,KIR,0.166,0.616,0.218,0.9801
2011,KNA,0.09,0.658,0.252,0.9995
2011,KOR,0.114,0.551,0.335,0.9999
2011,KWT,0.148,0.561,0.291,0.9995
2011,LAO,0.086,0.606,0.308,0.9997
2011,LBN,0.176,0.58,0.244,0.9967
2011,LBR,0.078,0.606,0.316,0.9998
2011,LBY,0.09,0.681,0.228,0.9993
2011,LCA,0.077,0.658,0.264,0.9997
2011,LIE,0.116,0.576,0.308,0.9995
2011,LKA,0.143,0.57,0.287,0.9991
2011,LSO,0.152,0.558,0.291,0.9994
2011,LTU,0.08,0.54,0.38,0.9995
2011,LUX,0.138,0.616,0.246,0.9991
2011,LVA,0.082,0.604,0.314,0.9996
2011,MAR,0.076,0.607,0.318,0.9999
2011,MCO,0.099,0.571,0.33,0.9995
2011,MDA,0.09,0.615,0.295,0.9998
2011,MDG,0.157,0.576,0.267,0.9974
2011,MDV,0.08,0.576,0.345,0.9998
2011,MEX,0.176,0.598,0.226,0.9941
2011,MHL,0.097,0.663,0.24,0.9993
2011,MKD,0.13,0.559,0.311,0.9997
2011,MLI,0.112,0.548,0.339,0.9997
2011,MLT,0.099,0.632,0.269,0.9996
2011,MMR,0.103,0.657,0.24,0.9992
2011,MNE,0.082,0.584,0.335,0.9999
2011,MNG,0.114,0.574,0.312,0.9999
2011,MOZ,0.084,0.521,0.396,0.9999
2011,MRT,0.109,0.56,0.331,0.9999
2011,MUS,0.136,0.615,0.249,0.9997
2011,MWI,0.077,0.575,0.348,0.9996
2011,MYS,0.133,0.585,0.282,0.9991
2011,NAM,0.098,0.598,0.304,0.9989
2011,NER,0.182,0.572,0.246,0.9979
2011,NGA,0.157,0.575,0.268,0.9994
2011,NIC,0.169,0.633,0.198,0.9931
2011,NLD,0.071,0.516,0.413,0.9999
2011,NOR,0.084,0.613,0.303,0.9997
2011,NPL,0.127,0.598,0.275,0.9997
2011,NRU,0.074,0.608,0.318,0.9998
2011,NZL,0.114,0.618,0.268,0.9997
2011,OMN,0.126,0.606,0.268,0.9969
2011,PAK,0.123,0.528,0.35,0.9999
2011,PAN,0.085,0.59,0.325,0.9999
2011,PER,0.085,0.676,0.239,0.9996
2011,PHL,0.101,0.604,0.295,0.9996
2011,PLW,0.108,0.638,0.254,0.9995
2011,PNG,0.047,0.664,0.289,0.9997
2011,POL,0.14,0.57,0.29,0.9997
2011,PRK,0.085,0.614,0.3,0.9998
2011,PRT,0.048,0.593,0.358,0.9999
2011,PRY,0.131,0.579,0.29,0.9998
2011,PSE,0.136,0.621,0.243,0.9997
2011,QAT,0.08,0.628,0.292,0.9985
2011,ROU,0.077,0.593,0.33,0.9998
2011,RUS,0.106,0.628,0.266,0.9997
2011,RWA,0.147,0.597,0.256,0.9936
2011,SDN,0.081,0.611,0.308,0.9999
2011,SEN,0.136,0.62,0.243,0.9993
2011,SGP,0.095,0.613,0.292,0.9996
2011,SLB,0.042,0.676,0.282,0.9999
2011,SLE,0.109,0.584,0.307,0.9997
2011,SLV,0.251,0.534,0.214,-0.9967
2011,SMR,0.164,0.587,0.249,0.999
2011,SOM,0.128,0.654,0.218,0.9992
2011,SRB,0.131,0.588,0.281,0.9996
2011,SSD,0.058,0.614,0.327,0.9996
2011,STP,0.09,0.634,0.276,0.9997
2011,SUR,0.148,0.595,0.257,0.9981
2011,SVK,0.154,0.547,0.299,0.9991
2011,SVN,0.043,0.589,0.368,0.9998
2011,SWE,0.129,0.582,0.289,0.9995
2011,SWZ,0.102,0.593,0.305,0.9994
2011,SYR,0.094,0.672,0.234,0.9992
2011,TCD,0.096,0.637,0.268,0.9992
2011,TGO,0.104,0.543,0.353,0.9998
2011,THA,0.035,0.63,0.336,0.9998
2011,TJK,0.131,0.637,0.232,0.9976
2011,TKM,0.019,0.646,0.335,0.9999
2011,TLS,0.106,0.576,0.318,0.9999
2011,TON,0.031,0.622,0.346,0.9998
2011,TTO,0.128,0.577,0.295,0.9999
2011,TUN,0.05,0.594,0.357,0.9999
2011,TUR,0.124,0.621,0.255,0.9998
2011,TUV,0.112,0.63,0.258,0.9993
2011,TZA,0.109,0.56,0.331,0.9998
2011,UGA,0.092,0.549,0.359,0.9997
2011,UKR,0.121,0.576,0.303,0.9996
2011,URY,0.128,0.593,0.279,0.9998
2011,USA,0.151,0.557,0.292,0.9999
2011,UZB,0.104,0.647,0.249,0.9988
2011,VAT,0.108,0.552,0.339,0.9999
2011,VCT,0.161,0.659,0.18,0.8176
2011,VEN,0.199,0.589,0.213,-0.1808
2011,VNM,0.068,0.61,0.322,0.9999
2011,VUT,0.136,0.583,0.281,0.9998
2011,WSM,0.137,0.59,0.273,0.9994
2011,YEM,0.166,0.585,0.249,0.9976
2011,ZAF,0.144,0.571,0.285,0.999
2011,ZMB,0.1,0.63,0.27,0.9997
2011,ZWE,0.158,0.599,0.242,0.9971
2012,AFG,0.192,0.535,0.273,0.9968
2012,AGO,0.083,0.626,0.292,0.9997
2012,ALB,0.137,0.565,0.298,0.9997
2012,AND,0.078,0.617,0.305,0.9998
2012,ARE,0.119,0.549,0.332,0.9997
2012,ARG,0.187,0.628,0.184,-0.9905
2012,ARM,0.171,0.608,0.221,0.9806
2012,ATG,0.16,0.598,0.243,0.9994
2012,AUS,0.137,0.57,0.292,0.9996
2012,AUT,0.149,0.558,0.293,0.9992
2012,AZE,0.146,0.567,0.287,0.9995
2012,BDI,0.047,0.651,0.302,0.9998
2012,BEL,0.131,0.6,0.269,0.9993
2012,BEN,0.136,0.591,0.273,0.9996
2012,BFA,0.094,0.579,0.326,0.9998
2012,BGD,0.153,0.616,0.231,0.9985
2012,BGR,0.133,0.584,0.283,0.9995
2012,BHR,0.103,0.61,0.287,0.9998
2012,BHS,0.118,0.619,0.263,0.9997
2012,BIH,0.186,0.52,0.293,0.9991
2012,BLR,0.154,0.656,0.189,0.9829
2012,BLZ,0.125,0.625,0.25,0.9992
2012,BOL,0.113,0.646,0.241,0.9997
2012,BRA,0.178,0.59,0.232,0.9951
2012,BRB,0.12,0.617,0.264,0.9995
2012,BRN,0.087,0.575,0.338,0.9996
2012,BTN,0.079,0.643,0.278,0.9994
2012,BWA,0.188,0.558,0.254,0.9973
2012,CAF,0.125,0.599,0.276,0.9995
2012,CAN,0.169,0.539,0.292,0.9996
2012,CHE,0.138,0.54,0.322,0.9996
2012,CHL,0.119,0.569,0.312,0.9999
2012,CHN,0.098,0.595,0.308,0.9999
2012,CIV,0.116,0.589,0.295,0.9996
2012,CMR,0.133,0.592,0.276,0.999
2012,COD,0.168,0.529,0.304,0.9975
2012,COG,0.138,0.58,0.282,0.9995
2012,COL,0.104,0.614,0.282,0.9995
2012,COM,0.156,0.557,0.287,0.9992
2012,CPV,0.15,0.615,0.235,0.9986
2012,CRI,0.136,0.56,0.304,0.9996
2012,CUB,0.187,0.591,0.222,0.9636
2012,CYP,0.082,0.627,0.292,0.9995
2012,CZE,0.074,0.689,0.237,0.9969
2012,DEU,0.145,0.517,0.338,0.9996
2012,DJI,0.131,0.584,0.285,0.9997
2012,DMA,0.075,0.641,0.283,0.9998
2012,DNK,0.126,0.603,0.271,0.9996
2012,DOM,0.159,0.622,0.219,0.9968
2012,DZA,0.163,0.571,0.267,0.9988
2012,ECU,0.095,0.659,0.246,0.9998
2012,EGY,0.107,0.58,0.312,0.9999
2012,ERI,0.109,0.581,0.31,0.9982
2012,ESP,0.121,0.574,0.305,0.9998
2012,EST,0.194,0.585,0.221,0.9135
2012,ETH,0.077,0.601,0.322,0.9998
2012,EU,0.13,0.586,0.284,0.9994
2012,FIN,0.112,0.545,0.342,0.9997
2012,FJI,0.056,0.668,0.275,0.9998
2012,FRA,0.168,0.561,0.271,0.9987
2012,FSM,0.125,0.604,0.271,0.9987
2012,GAB,0.077,0.637,0.286,0.9997
2012,GBR,0.183,0.565,0.252,0.9977
2012,GEO,0.197,0.574,0.229,0.9956
2012,GHA,0.093,0.614,0.293,0.9998
2012,GIN,0.077,0.588,0.335,0.9998
2012,GMB,0.133,0.606,0.261,0.9997
2012,GNQ,0.148,0.589,0.262,0.9988
2012,GRC,0.097,0.622,0.281,0.9997
2012,GRD,0.065,0.638,0.297,0.9999
2012,GTM,0.11,0.616,0.274,0.9995
2012,GUY,0.176,0.561,0.262,0.9989
2012,HND,0.156,0.622,0.222,0.9937
2012,HRV,0.142,0.563,0.294,0.9998
2012,HTI,0.135,0.541,0.324,0.9992
2012,HUN,0.123,0.699,0.178,0.988
2012,IDN,0.132,0.53,0.338,0.9997
2012,IND,0.099,0.594,0.307,0.9997
2012,IRL,0.124,0.617,0.259,0.9996
2012,IRN,0.155,0.538,0.308,0.9999
2012,IRQ,0.172,0.552,0.276,0.9993
2012,ISL,0.103,0.63,0.267,0.999
2012,ISR,0.163,0.651,0.186,0.9818
2012,ITA,0.123,0.596,0.28,0.9996
2012,JAM,0.18,0.581,0.239,0.9968
2012,JOR,0.108,0.541,0.352,0.9996
2012,JPN,0.117,0.605,0.278,0.9998
2012,KAZ,0.085,0.643,0.272,0.9996
2012,KEN,0.119,0.601,0.281,0.9992
2012,KGZ,0.124,0.632,0.245,0.9997
2012,KHM,0.128,0.592,0.28,0.9992
2012,KIR,0.073,0.666,0.261,0.9996
2012,KNA,0.1,0.641,0.259,0.9998
2012,KOR,0.101,0.579,0.32,0.9997
2012,KWT,0.128,0.573,0.299,0.9998
2012,LAO,0.093,0.634,0.272,0.9991
2012,LBN,0.124,0.561,0.315,0.9997
2012,LBR,0.121,0.598,0.28,0.9996
2012,LBY,0.171,0.555,0.274,0.9995
2012,LCA,0.168,0.61,0.222,0.9978
2012,LIE,0.136,0.566,0.299,0.9995
2012,LKA,0.137,0.635,0.228,0.9988
2012,LSO,0.186,0.551,0.263,0.9979
2012,LTU,0.191,0.478,0.331,0.9952
2012,LUX,0.102,0.583,0.315,0.9998
2012,LVA,0.101,0.582,0.318,0.9996
2012,MAR,0.097,0.602,0.301,0.9997
2012,MCO,0.119,0.572,0.309,0.9994
2012,MDA,0.087,0.623,0.291,0.9997
2012,MDG,0.137,0.575,0.288,0.9993
2012,MDV,0.124,0.606,0.27,0.9993
2012,MEX,0.163,0.604,0.233,0.9995
2012,MHL,0.069,0.7,0.231,0.9994
2012,MKD,0.067,0.634,0.299,0.9999
2012,MLI,0.179,0.591,0.23,0.9893
2012,MLT,0.116,0.639,0.246,0.9985
2012,MMR,0.045,0.612,0.343,0.9998
2012,MNE,0.076,0.534,0.39,0.9999
2012,MNG,0.105,0.56,0.335,0.9997
2012,MOZ,0.085,0.591,0.324,0.9998
2012,MRT,0.13,0.564,0.306,0.9999
2012,MUS,0.122,0.642,0.236,0.9989
2012,MWI,0.112,0.603,0.285,0.9995
2012,MYS,0.167,0.574,0.259,0.9987
2012,NAM,0.093,0.517,0.391,0.9997
2012,NER,0.191,0.556,0.252,0.9892
2012,NGA,0.127,0.58,0.292,0.9996
2012,NIC,0.138,0.606,0.256,0.9994
2012,NLD,0.117,0.522,0.361,0.9998
2012,NOR,0.132,0.554,0.313,0.9993
2012,NPL,0.105,0.604,0.292,0.9998
2012,NRU,0.108,0.633,0.259,0.9994
2012,NZL,0.06,0.663,0.277,0.9997
2012,OMN,0.154,0.564,0.282,0.9986
2012,PAK,0.133,0.586,0.281,0.9996
2012,PAN,0.093,0.605,0.302,0.9999
2012,PER,0.101,0.622,0.278,0.9996
2012,PHL,0.094,0.647,0.259,0.9997
2012,PLW,0.078,0.635,0.287,0.9998
2012,PNG,0.048,0.692,0.26,0.9997
2012,POL,0.181,0.586,0.234,0.9958
2012,PRK,0.114,0.587,0.299,0.9997
2012,PRT,0.104,0.567,0.329,0.9998
2012,PRY,0.103,0.642,0.256,0.9996
2012,PSE,0.16,0.627,0.213,0.9975
2012,QAT,0.143,0.571,0.286,0.9994
2012,ROU,0.105,0.609,0.287,0.9996
2012,RUS,0.151,0.606,0.243,0.9988
2012,RWA,0.169,0.541,0.289,0.9957
2012,SAU,0.135,0.612,0.253,0.9988
2012,SDN,0.143,0.571,0.286,0.9998
2012,SEN,0.133,0.55,0.317,0.9995
2012,SGP,0.152,0.542,0.306,0.9987
2012,SLB,0.045,0.689,0.265,0.9999
2012,SLE,0.124,0.577,0.3,0.9998
2012,SLV,0.192,0.584,0.224,0.9866
2012,SMR,0.162,0.58,0.257,0.9992
2012,SOM,0.098,0.635,0.267,0.9997
2012,SRB,0.152,0.566,0.282,0.9998
2012,SSD,0.079,0.622,0.299,0.9998
2012,STP,0.128,0.568,0.304,0.9997
2012,SUR,0.086,0.639,0.275,0.9996
2012,SVK,0.155,0.517,0.328,0.9997
2012,SVN,0.17,0.59,0.24,0.9899
2012,SWE,0.121,0.618,0.261,0.9991
2012,SWZ,0.094,0.559,0.346,0.9998
2012,SYC,0.072,0.639,0.289,0.9995
2012,SYR,0.197,0.605,0.198,-0.9637
2012,TCD,0.175,0.633,0.191,0.7422
2012,TGO,0.097,0.584,0.318,0.9998
2012,THA,0.1,0.54,0.361,0.9997
2012,TJK,0.083,0.612,0.305,0.9996
2012,TKM,0.017,0.656,0.327,0.9998
2012,TLS,0.087,0.585,0.328,0.9999
2012,TON,0.052,0.693,0.255,0.9997
2012,TTO,0.128,0.642,0.23,0.9989
